gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
MetazoaCephalochordataBranchiostomabelcheri_2800670__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaMontastraeacavernosa_3346085__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaMolluscaEP00106Octopusbimaculoides_4172226__ADHX_OCTVU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaMolluscaLottiagigantea_4208947__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaArthropodaEP00090Calanusglacialis_695173__ESTD_HUMAN_S-formylglutathione_hydrolase_OS_	OG33	1.0		
ChoanoflagellataEP00040Diaphanoecagrandis_10901181__FRMA_SYNY3_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
RotosphaeridaFonticulaalbaUP000030693_23189336__ADHX_DICDI_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaArthropodaDaphniapulex_217261__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaStylophorapistillata_3675396__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaUrochordataOikopleuradioica_5355182__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
StramenopilesEP00652Aphanomycesastaci_26140594__ADHL_GADMO_Alcohol_dehydrogenase_class-3_chain_L_OS_	OG33	1.0		
RhodophytaGaldieriasulphurariaUP000030680_23113350__ADHX_BOVIN_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCtenophoraPleurobrachiabachei_3753211__ADHX_OCTVU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5609839__ADHX_BOVIN_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5881748__ADHL7_ARATH_Alcohol_dehydrogenase-like_7_OS_	OG33	1.0		
ChoanoflagellataEP00037Helgoecanana_10819734__FADH_CANMA_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7473291__ADHX_ORYSI_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10745775__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellataEP00040Diaphanoecagrandis_10892811__ADHL_GADMO_Alcohol_dehydrogenase_class-3_chain_L_OS_	OG33	1.0		
MetazoaCnidariaMadracisauretenra_3311129__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaArthropodaEP00090Calanusglacialis_695174__ESTD_HUMAN_S-formylglutathione_hydrolase_OS_	OG33	1.0		
TelonemiaP00656Telonemasubtile_26556778__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5623683__FADH_ASPOR_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
MetazoaPoriferaAmphimedonqueenslandica_4711656__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
StramenopilesPhytophthorainfestansUP000006643_26372357__ADHH_GADMO_Alcohol_dehydrogenase_class-3_chain_H_OS_	OG33	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5889035__ADHL1_ARATH_Alcohol_dehydrogenase-like_1_OS_	OG33	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5878787__ADHL4_ARATH_Alcohol_dehydrogenase-like_4_OS_	OG33	1.0		
ChoanoflagellateaMonosigabrevicollisUP000001357_11429451__ADHL_GADMO_Alcohol_dehydrogenase_class-3_chain_L_OS_	OG33	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23173427__FADH_CANMA_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5276152__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellataEP00050Salpingoecakvevrii_11201676__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellateaMonosigabrevicollisUP000001357_11430148__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellataEP00045Choanoecaperplexa_11088656__ADHI_RHOS4_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellataEP00045Choanoecaperplexa_11093990__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
StramenopilesEP00652Aphanomycesastaci_26140596__FRMA_PHODP_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
MetazoaEchinodermataAcanthasterplanci_3778030__ADHL_GADMO_Alcohol_dehydrogenase_class-3_chain_L_OS_	OG33	1.0		
ChoanoflagellataEP00047Mylnosigafluctuans_11112794__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPlacozoaEP00114TrichoplaxspH2_4509684__ADHX_SAAHA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
RhodophytaEP00185Porphyridiumpurpureum_23048988__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_4984399__ADHX_DICDI_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellataEP00050Salpingoecakvevrii_11195503__ADHX_PEA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaGorgoniaventalina_3224164__FRMA_SYNY3_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
StramenopilesEP00652Aphanomycesastaci_26148417__ADHH_GADMO_Alcohol_dehydrogenase_class-3_chain_H_OS_	OG33	1.0		
TelonemiaP00656Telonemasubtile_26548414__ADHX_ORYSJ_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
CollodictyonidaeEP00002Diphylleiarotans_11647233__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
IchthyosporeaEP00126Sphaerothecumdestruens_14599903__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
FilastreaCapsasporaowczarzakiUP000008743_12984849__ADHX_SAAHA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaMadracisauretenra_3287515__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellataEP00045Choanoecaperplexa_11083605__ADHX_ORYSI_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaAcroporadigitifera_2942014__ADHX_SCYCA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
HeteroloboseaEP00761Pharyngomonaskirbyi_14491609__ADHX_ORYSI_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12056464__FRMA_SYNY3_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5618903__ADHX_PEA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPlacozoaHoilungiahongkongensis_4580652__ADHH_GADMO_Alcohol_dehydrogenase_class-3_chain_H_OS_	OG33	1.0		
MetazoaPoriferaHaliclonatubifera_4959160__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
GlaucophytaEP00276Gloeochaetewittrockiana_13479140__ADHX_DICDI_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaStylissacarteri_5087500__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7460474__ADH2_SOLLC_Alcohol_dehydrogenase_2_OS_	OG33	1.0		
BreviataEP00033Pygsuiabiforma_5528375__ADHH_GADMO_Alcohol_dehydrogenase_class-3_chain_H_OS_	OG33	1.0		
RigifilidaEP00004Rigifilaramosa_23122971__ADHL_GADMO_Alcohol_dehydrogenase_class-3_chain_L_OS_	OG33	1.0		
MetazoaArthropodaEP00090Calanusglacialis_698341__ADHX_CAEEL_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5059035__ADHX_DICDI_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10748709__FADH_PARDE_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5633607__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaArthropodaDaphniapulex_197607__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ApusomonadidaThecamonastrahensUP000054408_5476706__ADHX_DICDI_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12047889__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5010067__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaAstreoporasp_3045189__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaArthropodaEP00090Calanusglacialis_674107__ADHX_ORYSI_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
IchthyosporeaSphaeroformaarcticaUP000054560_14621965__ADHX_SAAHA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
CryptophyceaeGuillardiathetaUP000011087_12255372__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaGorgoniaventalina_3218577__FADH_PARDE_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10736740__ADHX_CAEEL_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13355913__FADH_ASPOR_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
StramenopilesEP00652Aphanomycesastaci_26140595__ADHL_GADMO_Alcohol_dehydrogenase_class-3_chain_L_OS_	OG33	1.0		
GlaucophytaEP00276Gloeochaetewittrockiana_13491332__ADHX_BOVIN_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaMontastraeacavernosa_3346086__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_4989600__ADHX_HUMAN_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5877827__ADHL6_ARATH_Alcohol_dehydrogenase-like_6_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_4988013__ADHX_BOVIN_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5021617__ADHX_ORYSI_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_4986971__ADHX_SAAHA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
RhodelphisEP00736Rhodelphismarinus_22809663__ADHX_ARATH_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaAstreoporasp_3039856__ADHX_OCTVU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
FungiMortierellaelongataUP000078512_13385619__FADH_PICPA_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
MetazoaUrochordataEP00059Cionaintestinalis_5334055__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14550633__ADHL_GADMO_Alcohol_dehydrogenase_class-3_chain_L_OS_	OG33	1.0		
ChoanoflagellataEP00037Helgoecanana_10819735__FRMA_SYNY3_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5028720__ADHX_SAAHA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
FungiEP00150Ustilagomaydis_13257133__FADH_PICPA_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
MetazoaMolluscaLottiagigantea_4210308__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaFungiascutaria_3180354__ADHL_GADMO_Alcohol_dehydrogenase_class-3_chain_L_OS_	OG33	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12073769__FRMA_SYNY3_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
AlveolataEP00333Tetrahymenathermophila_67058__ADHX_CAEEL_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPlacozoaHoilungiahongkongensis_4580653__ADHH_GADMO_Alcohol_dehydrogenase_class-3_chain_H_OS_	OG33	1.0		
MetazoaBrachiopodaLingulaunguis_1302020__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaVertebrateDaniorerio_5433659__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5606064__ADHX_ARATH_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
AmoebozoaEP00007CuneaspBSH02190019_4976804__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
HaptophytaEP00327Prymnesiumparvum_14290084__ADHX_CAEEL_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaPoritesaustraliensis_3540372__ADHX_SCYCA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_4994356__ADHX_PEA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
FungiRhizopusmicrosporusUP000242254_13434684__FADH_PICPA_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
AmoebozoaEP00007CuneaspBSH02190019_4979860__ADHX_SAAHA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaMadracisauretenra_3289014__ADHX_RABIT_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4074706__ADHX_OCTVU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaEP00118Oscarellapearsei_4834444__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaArthropodaDaphniapulex_198465__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5011675__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellataEP00045Choanoecaperplexa_11080334__ADHX_SAAHA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaVertebrateMusmusculus_6532978__ADHX_MOUSE_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaVertebrateMusmusculus_6548144__ADH4_MOUSE_All-trans-retinol_dehydrogenase__NAD_____ADH4_OS_	OG34	1.0		
MetazoaVertebrateHomosapiens_6454196__ADH4_HUMAN_All-trans-retinol_dehydrogenase__NAD_____ADH4_OS_	OG34	1.0		
FungiFusariumoxysporumUP000002489_13356449__FADH_METMR_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG35	1.0		
FungiFusariumoxysporumUP000002489_13364657__ADHB_BACSU_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_AdhB_OS_	OG35	1.0		
RhodophytaGaldieriasulphurariaUP000030680_23113899__FADH_PSEAE_Glutathione-independent_formaldehyde_dehydrogenase_OS_	OG36	1.0		
MetazoaCnidariaGorgoniaventalina_3214289__YYCR_BACSU_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YycR_OS_	OG36	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23165722__YBDR_ECOLI_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YbdR_OS_	OG36	1.0		
FungiFusariumoxysporumUP000002489_13355005__FADH_PSEAE_Glutathione-independent_formaldehyde_dehydrogenase_OS_	OG36	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14688913__YYCR_BACSU_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YycR_OS_	OG37	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14687929__YYCR_BACSU_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YycR_OS_	OG37	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23161625__FADH_PSEAE_Glutathione-independent_formaldehyde_dehydrogenase_OS_	OG38	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14692024__YYCR_BACSU_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YycR_OS_	OG38	1.0		
ChoanoflagellataEP00039Didymoecacostata_10871815__FADH_PSEPU_Glutathione-independent_formaldehyde_dehydrogenase_OS_	OG38	1.0		
AlveolataEP00742ColponemidiaspColp10_4277762__YYCR_BACSU_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YycR_OS_	OG38	1.0		
TelonemiaP00656Telonemasubtile_26567314__YYCR_BACSU_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YycR_OS_	OG38	1.0		
MetazoaCnidariaGorgoniaventalina_3234305__FADH_PSEPU_Glutathione-independent_formaldehyde_dehydrogenase_OS_	OG38	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5055103__YYCR_BACSU_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YycR_OS_	OG38	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5059437__FADH_PSEPU_Glutathione-independent_formaldehyde_dehydrogenase_OS_	OG38	1.0		
MetazoaCnidariaGorgoniaventalina_3220843__FADH_PSEAE_Glutathione-independent_formaldehyde_dehydrogenase_OS_	OG38	1.0		
ChoanoflagellataEP00040Diaphanoecagrandis_10904512__FADH_PSEAE_Glutathione-independent_formaldehyde_dehydrogenase_OS_	OG38	1.0		
MetazoaCnidariaGorgoniaventalina_3223113__FADH_PSEAE_Glutathione-independent_formaldehyde_dehydrogenase_OS_	OG38	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10735786__YYCR_BACSU_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YycR_OS_	OG38	1.0		
ChloroplastidaEP00738Chloropiconprimus_8600534__YYCR_BACSU_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YycR_OS_	OG38	1.0		
ChoanoflagellataEP00037Helgoecanana_10788842__YYCR_BACSU_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YycR_OS_	OG38	1.0		
MetazoaCnidariaGorgoniaventalina_3232148__FADH_PSEPU_Glutathione-independent_formaldehyde_dehydrogenase_OS_	OG38	1.0		
TelonemiaP00656Telonemasubtile_26567316__YYCR_BACSU_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YycR_OS_	OG38	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5048823__YYCR_BACSU_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YycR_OS_	OG38	1.0		
AlveolataEP00742ColponemidiaspColp10_4271543__CADH1_ARATH_Probable_cinnamyl_alcohol_dehydrogenase_1_OS_	OG39	1.0		
TelonemiaP00656Telonemasubtile_26563479__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG39	1.0		
TelonemiaP00656Telonemasubtile_26563480__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG39	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5012394__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG39	1.0		
AmoebozoaEP00007CuneaspBSH02190019_4977461__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG40	1.0		
IchthyosporeaSphaeroformaarcticaUP000054560_14618709__ADHC_MYCTU_NADP-dependent_alcohol_dehydrogenase_C_OS_	OG40	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6355615__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG40	1.0		
BreviataEP00033Pygsuiabiforma_5534345__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG40	1.0		
TelonemiaP00656Telonemasubtile_26526756__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG40	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6359798__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG40	1.0		
TelonemiaP00656Telonemasubtile_26526757__ADHC_MYCTU_NADP-dependent_alcohol_dehydrogenase_C_OS_	OG40	1.0		
BreviataEP00033Pygsuiabiforma_5534284__ADH9_CATRO_Alcohol_dehydrogenase_9_OS_	OG40	1.0		
TelonemiaP00656Telonemasubtile_26526755__AHR_ECOLI_Aldehyde_reductase_Ahr_OS_	OG40	1.0		
HaptophytaEP00327Prymnesiumparvum_14290641__CADH2_ARATH_Cinnamyl_alcohol_dehydrogenase_2_OS_	OG41	1.0		
ChoanoflagellataEP00045Choanoecaperplexa_11083803__AHR_ECOLI_Aldehyde_reductase_Ahr_OS_	OG41	1.0		
RhodophytaGaldieriasulphurariaUP000030680_23115973__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG41	1.0		
ChoanoflagellateaMonosigabrevicollisUP000001357_11431798__AHR_ECOLI_Aldehyde_reductase_Ahr_OS_	OG41	1.0		
MetazoaVertebrateHomosapiens_6455647__ADH6_HUMAN_Alcohol_dehydrogenase_6_OS_	OG42	1.0		
MetazoaVertebrateMusmusculus_6529778__ADH1_STRCA_Alcohol_dehydrogenase_1_OS_	OG42	1.0		
MetazoaVertebrateMusmusculus_6527792__ADH1_STRCA_Alcohol_dehydrogenase_1_OS_	OG42	1.0		
ChoanoflagellataEP00040Diaphanoecagrandis_10895951__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
MetazoaPlacozoaEP00114TrichoplaxspH2_4513296__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
FungiMortierellaelongataUP000078512_13376277__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
MetazoaPlacozoaHoilungiahongkongensis_4567398__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
MetazoaPlacozoaEP00114TrichoplaxspH2_4513339__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
MetazoaPlacozoaHoilungiahongkongensis_4551362__CADH7_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_7_8_OS_	OG43	1.0		
MetazoaCnidariaMontastraeacavernosa_3352608__CADH6_ORYSJ_Probable_cinnamyl_alcohol_dehydrogenase_6_OS_	OG43	1.0		
MetazoaPlacozoaEP00114TrichoplaxspH2_4512107__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
MetazoaPlacozoaEP00114TrichoplaxspH2_4504196__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
MetazoaPlacozoaHoilungiahongkongensis_4546182__CADH_PINRA_Probable_cinnamyl_alcohol_dehydrogenase_OS_	OG43	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5627395__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
MetazoaPlacozoaEP00114TrichoplaxspH2_4513297__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
IchthyosporeaSphaeroformaarcticaUP000054560_14630874__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
MetazoaPlacozoaEP00114TrichoplaxspH2_4504195__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
IchthyosporeaSphaeroformaarcticaUP000054560_14622856__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
MetazoaPlacozoaEP00114TrichoplaxspH2_4512108__CADH2_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_2_OS_	OG43	1.0		
MetazoaPlacozoaHoilungiahongkongensis_4546183__CADH_PINRA_Probable_cinnamyl_alcohol_dehydrogenase_OS_	OG43	1.0		
FungiSpizellomycespunctatusUP000053201_13457100__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
JakobidaEP00762Andaluciagodoyi_14651908__AHR_ECOLI_Aldehyde_reductase_Ahr_OS_	OG43	1.0		
RhizariaEP00473Plasmodiophorabrassicae_22122988__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
HeteroloboseaEP00761Pharyngomonaskirbyi_14486351__CADH7_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_7_8_OS_	OG43	1.0		
TelonemiaP00656Telonemasubtile_26545458__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG43	1.0		
HeteroloboseaEP00761Pharyngomonaskirbyi_14480112__CADH7_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_7_8_OS_	OG43	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5281187__AHR_ECOLI_Aldehyde_reductase_Ahr_OS_	OG43	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5281336__CADH7_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_7_8_OS_	OG43	1.0		
MetazoaVertebrateHomosapiens_6456131__ADH7_HUMAN_All-trans-retinol_dehydrogenase__NAD_____ADH7_OS_	OG44	1.0		
MetazoaVertebrateMusmusculus_6537821__ADH7_MOUSE_All-trans-retinol_dehydrogenase__NAD_____ADH7_OS_	OG44	1.0		
MetazoaVertebrateMusmusculus_6531819__ADH1_MOUSE_Alcohol_dehydrogenase_1_OS_	OG45	1.0		
MetazoaVertebrateHomosapiens_6454118__ADH1A_HUMAN_Alcohol_dehydrogenase_1A_OS_	OG45	1.0		
MetazoaVertebrateHomosapiens_6453653__ADH1G_HUMAN_Alcohol_dehydrogenase_1C_OS_	OG45	1.0		
MetazoaVertebrateHomosapiens_6453652__ADH1B_HUMAN_All-trans-retinol_dehydrogenase__NAD_____ADH1B_OS_	OG45	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5622105__CADH2_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_2_OS_	OG46	1.0		
AlveolataEP00742ColponemidiaspColp10_4273151__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG46	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3830112__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14563494__ADH9_CATRO_Alcohol_dehydrogenase_9_OS_	OG47	1.0		
HeteroloboseaEP00761Pharyngomonaskirbyi_14480951__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
